keyId	sentId	annotator	label	time
camphor_3_0-Kelly	camphor_3_0	Kelly	not side effect	2019-09-01 17:17:01
camphor_3_1-Kelly	camphor_3_1	Kelly	not side effect	2019-09-01 17:17:03
camphor_5_0-Kelly	camphor_5_0	Kelly	not side effect	2019-09-01 17:17:03
camu-camu_1_0-Kelly	camu-camu_1_0	Kelly	not side effect	2019-09-01 17:17:05
camu-camu_1_1-Kelly	camu-camu_1_1	Kelly	not side effect	2019-09-01 17:17:05
camu-camu_1_2-Kelly	camu-camu_1_2	Kelly	not side effect	2019-09-01 17:17:06
camu-camu_1_3-Kelly	camu-camu_1_3	Kelly	not side effect	2019-09-01 17:17:11
camu-camu_1_4-Kelly	camu-camu_1_4	Kelly	not side effect	2019-09-01 17:17:13
camu-camu_2_0-Kelly	camu-camu_2_0	Kelly	not side effect	2019-09-01 17:17:15
camu-camu_2_1-Kelly	camu-camu_2_1	Kelly	not side effect	2019-09-01 17:17:16
camu-camu_2_2-Kelly	camu-camu_2_2	Kelly	not side effect	2019-09-01 17:17:16
camu-camu_3_0-Kelly	camu-camu_3_0	Kelly	not side effect	2019-09-01 17:17:18
camu-camu_4_0-Kelly	camu-camu_4_0	Kelly	not side effect	2019-09-01 17:17:22
canada-balsam_1_0-Kelly	canada-balsam_1_0	Kelly	not side effect	2019-09-01 17:17:45
canada-balsam_1_1-Kelly	canada-balsam_1_1	Kelly	side effect	2019-09-01 17:17:47
canada-balsam_1_2-Kelly	canada-balsam_1_2	Kelly	not side effect	2019-09-01 17:17:48
canada-balsam_1_3-Kelly	canada-balsam_1_3	Kelly	side effect	2019-09-01 17:17:49
canada-balsam_1_4-Kelly	canada-balsam_1_4	Kelly	side effect	2019-09-01 17:17:51
canadian-hemp_1_0-Kelly	canadian-hemp_1_0	Kelly	not side effect	2019-09-01 17:17:55
canadian-hemp_2_0-Kelly	canadian-hemp_2_0	Kelly	not side effect	2019-09-01 17:18:07
cannabidiol_1_0-Kelly	cannabidiol_1_0	Kelly	not side effect	2019-09-01 17:18:10
cannabidiol_1_1-Kelly	cannabidiol_1_1	Kelly	not side effect	2019-09-01 17:18:11
cannabidiol_1_5-Kelly	cannabidiol_1_5	Kelly	not side effect	2019-09-01 17:18:12
cannabidiol_1_6-Kelly	cannabidiol_1_6	Kelly	not side effect	2019-09-01 17:18:13
cannabidiol_1_7-Kelly	cannabidiol_1_7	Kelly	not side effect	2019-09-01 17:18:14
cannabidiol_1_8-Kelly	cannabidiol_1_8	Kelly	not side effect	2019-09-01 17:18:15
cannabidiol_1_9-Kelly	cannabidiol_1_9	Kelly	not side effect	2019-09-01 17:18:17
cannabidiol_2_0-Kelly	cannabidiol_2_0	Kelly	not side effect	2019-09-01 17:18:19
canthaxanthin_3_1-Kelly	canthaxanthin_3_1	Kelly	not side effect	2019-09-01 17:18:22
canthaxanthin_3_4-Kelly	canthaxanthin_3_4	Kelly	not side effect	2019-09-01 17:18:23
canthaxanthin_3_5-Kelly	canthaxanthin_3_5	Kelly	not side effect	2019-09-01 17:18:24
canthaxanthin_4_0-Kelly	canthaxanthin_4_0	Kelly	not side effect	2019-09-01 17:18:26
canthaxanthin_4_1-Kelly	canthaxanthin_4_1	Kelly	side effect	2019-09-01 17:18:28
canthaxanthin_4_2-Kelly	canthaxanthin_4_2	Kelly	side effect	2019-09-01 17:18:31
canthaxanthin_5_1-Kelly	canthaxanthin_5_1	Kelly	not side effect	2019-09-01 17:18:40
caprylic-acid_1_0-Kelly	caprylic-acid_1_0	Kelly	not side effect	2019-09-01 18:54:53
caprylic-acid_1_1-Kelly	caprylic-acid_1_1	Kelly	not side effect	2019-09-01 18:54:54
capsicum_3_1-Kelly	capsicum_3_1	Kelly	not side effect	2019-09-01 18:54:55
capsicum_4_0-Kelly	capsicum_4_0	Kelly	not side effect	2019-09-01 18:54:55
capsicum_4_1-Kelly	capsicum_4_1	Kelly	not side effect	2019-09-01 18:54:57
capsicum_4_2-Kelly	capsicum_4_2	Kelly	not side effect	2019-09-01 18:54:57
capsicum_5_0-Kelly	capsicum_5_0	Kelly	not side effect	2019-09-01 19:13:31
caralluma_1_0-Kelly	caralluma_1_0	Kelly	not side effect	2019-09-06 00:43:03
caralluma_1_1-Kelly	caralluma_1_1	Kelly	not side effect	2019-09-06 00:43:04
caralluma_1_2-Kelly	caralluma_1_2	Kelly	not side effect	2019-09-06 00:43:05
caralluma_1_3-Kelly	caralluma_1_3	Kelly	not side effect	2019-09-06 00:43:06
caralluma_1_4-Jun	caralluma_1_4	Jun		2019-09-01 21:42:42
caralluma_1_4-Kelly	caralluma_1_4	Kelly	not side effect	2019-09-06 00:43:07
caralluma_1_5-Kelly	caralluma_1_5	Kelly	not side effect	2019-09-06 00:43:08
caralluma_2_0-Kelly	caralluma_2_0	Kelly	not side effect	2019-09-06 00:43:36
caralluma_2_1-Kelly	caralluma_2_1	Kelly	not side effect	2019-09-06 00:43:37
caralluma_2_2-Kelly	caralluma_2_2	Kelly	not side effect	2019-09-06 00:43:37
caralluma_2_3-Kelly	caralluma_2_3	Kelly	not side effect	2019-09-06 00:43:39
caralluma_3_0-Kelly	caralluma_3_0	Kelly	not side effect	2019-09-06 00:43:40
caralluma_4_0-Kelly	caralluma_4_0	Kelly	not side effect	2019-09-06 00:43:41
caralluma_4_1-Kelly	caralluma_4_1	Kelly	not side effect	2019-09-06 00:43:42
caralluma_4_2-Kelly	caralluma_4_2	Kelly	not side effect	2019-09-06 00:43:43
caralluma_4_3-Kelly	caralluma_4_3	Kelly	not side effect	2019-09-06 00:43:44
caralluma_5_0-Kelly	caralluma_5_0	Kelly	not side effect	2019-09-06 00:43:46
caralluma_5_1-Kelly	caralluma_5_1	Kelly	not side effect	2019-09-06 00:43:47
caraway_1_0-Kelly	caraway_1_0	Kelly	not side effect	2019-09-06 00:43:48
caraway_1_1-Kelly	caraway_1_1	Kelly	not side effect	2019-09-06 00:43:50
caraway_2_0-Kelly	caraway_2_0	Kelly	not side effect	2019-09-06 00:43:52
cardamom_1_0-Kelly	cardamom_1_0	Kelly	side effect	2019-09-06 00:43:59
cardamom_3_0-Kelly	cardamom_3_0	Kelly	not side effect	2019-09-06 00:44:01
cardamom_4_0-Kelly	cardamom_4_0	Kelly	not side effect	2019-09-06 00:44:02
cardamom_4_1-Kelly	cardamom_4_1	Kelly	not side effect	2019-09-06 00:44:07
cardamom_4_2-Kelly	cardamom_4_2	Kelly	not side effect	2019-09-06 00:44:08
cardamom_4_3-Kelly	cardamom_4_3	Kelly	not side effect	2019-09-06 00:44:10
cardamom_4_4-Kelly	cardamom_4_4	Kelly	not side effect	2019-09-06 00:44:11
cardamom_4_5-Kelly	cardamom_4_5	Kelly	not side effect	2019-09-06 00:44:12
cardamom_4_6-Kelly	cardamom_4_6	Kelly	not side effect	2019-09-06 00:44:12
cardamom_5_0-Kelly	cardamom_5_0	Kelly	not side effect	2019-09-06 00:44:13
cardamom_5_1-Kelly	cardamom_5_1	Kelly	side effect	2019-09-06 00:44:14
cardamom_5_2-Kelly	cardamom_5_2	Kelly	side effect	2019-09-06 00:44:16
cardamom_5_3-Kelly	cardamom_5_3	Kelly	not side effect	2019-09-06 00:44:17
carnosine_1_0-Kelly	carnosine_1_0	Kelly	not side effect	2019-09-06 00:44:20
carnosine_1_1-Kelly	carnosine_1_1	Kelly	not side effect	2019-09-06 00:44:20
carnosine_4_0-Kelly	carnosine_4_0	Kelly	not side effect	2019-09-06 00:44:21
carnosine_4_2-Kelly	carnosine_4_2	Kelly	side effect	2019-09-06 01:01:42
carnosine_4_4-Kelly	carnosine_4_4	Kelly	side effect	2019-09-06 01:01:43
carnosine_5_0-Kelly	carnosine_5_0	Kelly	not side effect	2019-09-06 01:01:44
carnosine_5_1-Kelly	carnosine_5_1	Kelly	not side effect	2019-09-06 01:01:45
carnosine_5_2-Kelly	carnosine_5_2	Kelly	not side effect	2019-09-06 01:02:01
carob_1_0-Kelly	carob_1_0	Kelly	not side effect	2019-09-06 01:02:11
carob_1_1-Kelly	carob_1_1	Kelly	not side effect	2019-09-06 01:02:12
carob_1_3-Kelly	carob_1_3	Kelly	not side effect	2019-09-06 01:02:13
carob_1_4-Kelly	carob_1_4	Kelly	not side effect	2019-09-06 01:24:42
carob_1_5-Kelly	carob_1_5	Kelly	not side effect	2019-09-06 01:24:42
carob_2_0-Kelly	carob_2_0	Kelly	side effect	2019-09-06 01:24:45
carob_2_1-Kelly	carob_2_1	Kelly	not side effect	2019-09-06 01:24:47
carqueja_1_0-Kelly	carqueja_1_0	Kelly	side effect	2019-09-13 01:29:43
carqueja_1_1-Kelly	carqueja_1_1	Kelly	side effect	2019-09-13 01:29:44
carqueja_1_2-Kelly	carqueja_1_2	Kelly	side effect	2019-09-13 01:29:45
carqueja_1_3-Kelly	carqueja_1_3	Kelly	side effect	2019-09-13 01:29:45
carqueja_2_0-Kelly	carqueja_2_0	Kelly	side effect	2019-09-13 01:29:47
carqueja_2_1-Kelly	carqueja_2_1	Kelly	side effect	2019-09-13 01:29:49
carqueja_2_2-Kelly	carqueja_2_2	Kelly	side effect	2019-09-13 01:29:50
carrageenan_1_0-Kelly	carrageenan_1_0	Kelly	side effect	2019-09-13 01:29:51
carrageenan_1_1-Kelly	carrageenan_1_1	Kelly	side effect	2019-09-13 01:29:52
carrageenan_2_1-Kelly	carrageenan_2_1	Kelly	not side effect	2019-09-13 01:33:04
carrageenan_2_10-Kelly	carrageenan_2_10	Kelly	side effect	2019-09-13 01:33:02
carrageenan_2_4-Kelly	carrageenan_2_4	Kelly	not side effect	2019-09-13 01:33:01
carrageenan_2_5-Kelly	carrageenan_2_5	Kelly	not side effect	2019-09-13 01:32:59
carrageenan_2_6-Kelly	carrageenan_2_6	Kelly	side effect	2019-09-13 01:32:55
carrageenan_2_8-Kelly	carrageenan_2_8	Kelly	not side effect	2019-09-13 01:32:54
carrageenan_2_9-Kelly	carrageenan_2_9	Kelly	side effect	2019-09-13 01:32:52
carrageenan_3_0-Kelly	carrageenan_3_0	Kelly	not side effect	2019-09-13 01:32:51
carrageenan_3_1-Kelly	carrageenan_3_1	Kelly	side effect	2019-09-13 01:32:50
carrageenan_3_2-Kelly	carrageenan_3_2	Kelly	side effect	2019-09-13 01:32:49
carrageenan_3_3-Kelly	carrageenan_3_3	Kelly	not side effect	2019-09-13 01:32:47
carrageenan_4_0-Kelly	carrageenan_4_0	Kelly	not side effect	2019-09-13 01:32:46
carrageenan_5_0-Kelly	carrageenan_5_0	Kelly	side effect	2019-09-13 01:32:44
carrageenan_5_1-Kelly	carrageenan_5_1	Kelly	not side effect	2019-09-13 01:32:42
carrageenan_5_2-Kelly	carrageenan_5_2	Kelly	not side effect	2019-09-13 01:32:41
carrageenan_5_3-Kelly	carrageenan_5_3	Kelly	not side effect	2019-09-13 01:32:38
carrageenan_5_4-Kelly	carrageenan_5_4	Kelly	not side effect	2019-09-13 01:32:37
carrageenan_5_5-Kelly	carrageenan_5_5	Kelly	not side effect	2019-09-13 01:32:36
cascara-sagrada_1_0-Kelly	cascara-sagrada_1_0	Kelly	not side effect	2019-09-13 01:32:32
cascara-sagrada_1_1-Kelly	cascara-sagrada_1_1	Kelly	not side effect	2019-09-13 01:32:30
cascara-sagrada_2_0-Kelly	cascara-sagrada_2_0	Kelly	not side effect	2019-09-13 01:32:30
cascara-sagrada_2_1-Kelly	cascara-sagrada_2_1	Kelly	not side effect	2019-09-13 01:32:28
cascara-sagrada_3_0-Kelly	cascara-sagrada_3_0	Kelly	not side effect	2019-09-13 01:32:28
cascara-sagrada_3_1-Kelly	cascara-sagrada_3_1	Kelly	not side effect	2019-09-13 01:32:27
cascara-sagrada_3_2-Kelly	cascara-sagrada_3_2	Kelly	not side effect	2019-09-13 01:32:24
cascara-sagrada_3_3-Kelly	cascara-sagrada_3_3	Kelly	not side effect	2019-09-13 01:32:25
cascara-sagrada_3_4-Kelly	cascara-sagrada_3_4	Kelly	not side effect	2019-09-13 01:32:26
cascara-sagrada_3_5-Kelly	cascara-sagrada_3_5	Kelly	not side effect	2019-09-13 01:32:26
cascara-sagrada_3_6-Kelly	cascara-sagrada_3_6	Kelly	not side effect	2019-09-13 01:32:13
cascara-sagrada_4_0-Kelly	cascara-sagrada_4_0	Kelly	not side effect	2019-09-13 01:32:15
cascara-sagrada_5_0-Kelly	cascara-sagrada_5_0	Kelly	not side effect	2019-09-13 01:32:11
casein-peptides_1_0-Kelly	casein-peptides_1_0	Kelly	side effect	2019-09-13 01:32:07
casein-peptides_2_0-Kelly	casein-peptides_2_0	Kelly	not side effect	2019-09-13 01:38:46
casein-peptides_2_1-Kelly	casein-peptides_2_1	Kelly	not side effect	2019-09-13 01:38:49
casein-peptides_3_1-Kelly	casein-peptides_3_1	Kelly	not side effect	2019-09-13 01:38:49
casein-peptides_3_2-Kelly	casein-peptides_3_2	Kelly	side effect	2019-09-13 01:39:56
casein-peptides_3_3-Kelly	casein-peptides_3_3	Kelly	side effect	2019-09-13 01:39:56
casein-peptides_3_4-Kelly	casein-peptides_3_4	Kelly	not side effect	2019-09-13 01:39:53
cashew_1_0-Kelly	cashew_1_0	Kelly	not side effect	2019-09-13 01:43:26
cashew_1_2-Kelly	cashew_1_2	Kelly	not side effect	2019-09-13 01:43:26
cashew_1_4-Kelly	cashew_1_4	Kelly	not side effect	2019-09-13 01:43:27
cashew_1_5-Kelly	cashew_1_5	Kelly	not side effect	2019-09-13 01:43:28
cashew_1_6-Kelly	cashew_1_6	Kelly	not side effect	2019-09-13 01:43:30
cashew_1_7-Kelly	cashew_1_7	Kelly	not side effect	2019-09-13 01:43:31
cashew_1_8-Kelly	cashew_1_8	Kelly	not side effect	2019-09-13 01:43:33
cassia-cinnamon_1_0-Kelly	cassia-cinnamon_1_0	Kelly	not side effect	2019-09-13 01:43:35
cassia-cinnamon_2_0-Kelly	cassia-cinnamon_2_0	Kelly	not side effect	2019-09-13 01:43:37
cassia-cinnamon_2_1-Kelly	cassia-cinnamon_2_1	Kelly	not side effect	2019-09-13 01:46:05
cassia-cinnamon_2_2-Kelly	cassia-cinnamon_2_2	Kelly	not side effect	2019-09-13 01:46:06
cassia-cinnamon_2_3-Kelly	cassia-cinnamon_2_3	Kelly	not side effect	2019-09-13 01:46:07
cassia-cinnamon_2_4-Kelly	cassia-cinnamon_2_4	Kelly	not side effect	2019-09-13 01:46:08
cassia-cinnamon_3_0-Kelly	cassia-cinnamon_3_0	Kelly	side effect	2019-09-13 01:46:20
cassia-cinnamon_3_1-Kelly	cassia-cinnamon_3_1	Kelly	not side effect	2019-09-13 01:46:22
cassia-cinnamon_3_2-Kelly	cassia-cinnamon_3_2	Kelly	not side effect	2019-09-13 01:46:22
cassia-cinnamon_3_3-Kelly	cassia-cinnamon_3_3	Kelly	not side effect	2019-09-13 01:46:24
cassia-cinnamon_3_4-Kelly	cassia-cinnamon_3_4	Kelly	not side effect	2019-09-13 01:46:25
castor-bean_2_0-Kelly	castor-bean_2_0	Kelly	not side effect	2019-09-13 01:46:26
castor-bean_2_1-Kelly	castor-bean_2_1	Kelly	not side effect	2019-09-13 01:46:28
castor-bean_3_1-Kelly	castor-bean_3_1	Kelly	not side effect	2019-09-13 01:46:30
catechu_1_0-Kelly	catechu_1_0	Kelly	not side effect	2019-09-13 01:46:32
catechu_1_1-Kelly	catechu_1_1	Kelly	not side effect	2019-09-13 01:46:32
catnip_2_0-Kelly	catnip_2_0	Kelly	not side effect	2019-09-13 01:46:33
catnip_3_0-Kelly	catnip_3_0	Kelly	not side effect	2019-09-13 01:46:35
catnip_3_2-Kelly	catnip_3_2	Kelly	not side effect	2019-09-13 01:46:36
catnip_3_3-Kelly	catnip_3_3	Kelly	not side effect	2019-09-13 01:46:37
catnip_3_4-Kelly	catnip_3_4	Kelly	not side effect	2019-09-13 01:46:38
catnip_3_5-Kelly	catnip_3_5	Kelly	not side effect	2019-09-13 01:46:40
catnip_4_1-Kelly	catnip_4_1	Kelly	not side effect	2019-09-13 01:46:42
cats-claw_4_0-Kelly	cats-claw_4_0	Kelly	not side effect	2019-09-13 01:46:44
cats-claw_5_0-Kelly	cats-claw_5_0	Kelly	not side effect	2019-09-13 01:46:45
cats-claw_5_1-Kelly	cats-claw_5_1	Kelly	not side effect	2019-09-13 01:54:14
cats-claw_5_2-Kelly	cats-claw_5_2	Kelly	not side effect	2019-09-13 01:54:15
celery_1_0-Kelly	celery_1_0	Kelly	not side effect	2019-09-13 01:54:16
celery_1_1-Kelly	celery_1_1	Kelly	not side effect	2019-09-13 01:54:19
celery_1_10-Kelly	celery_1_10	Kelly	not side effect	2019-09-13 01:54:18
celery_1_11-Kelly	celery_1_11	Kelly	not side effect	2019-09-13 01:54:21
celery_1_12-Kelly	celery_1_12	Kelly	not side effect	2019-09-13 01:54:27
celery_1_2-Kelly	celery_1_2	Kelly	not side effect	2019-09-13 01:54:29
celery_1_4-Kelly	celery_1_4	Kelly	not side effect	2019-09-13 01:54:24
celery_1_5-Kelly	celery_1_5	Kelly	side effect	2019-09-13 01:54:30
celery_1_7-Kelly	celery_1_7	Kelly	not side effect	2019-09-13 01:54:31
celery_1_8-Kelly	celery_1_8	Kelly	not side effect	2019-09-13 01:54:33
celery_1_9-Kelly	celery_1_9	Kelly	not side effect	2019-09-13 01:54:35
celery_3_0-Kelly	celery_3_0	Kelly	side effect	2019-09-13 01:54:39
celery_4_1-Kelly	celery_4_1	Kelly	side effect	2019-09-13 01:55:03
celery_4_2-Kelly	celery_4_2	Kelly	not side effect	2019-09-13 01:55:04
celery_5_0-Kelly	celery_5_0	Kelly	not side effect	2019-09-13 01:55:04
celery_5_1-Kelly	celery_5_1	Kelly	not side effect	2019-09-13 01:55:07
celery_5_2-Kelly	celery_5_2	Kelly	not side effect	2019-09-13 01:55:07
centaury_1_0-Kelly	centaury_1_0	Kelly	not side effect	2019-09-13 01:55:08
centaury_1_1-Kelly	centaury_1_1	Kelly	not side effect	2019-09-13 01:55:10
centaury_1_2-Kelly	centaury_1_2	Kelly	not side effect	2019-09-13 01:55:13
centaury_1_3-Kelly	centaury_1_3	Kelly	not side effect	2019-09-13 01:55:17
centaury_1_4-Kelly	centaury_1_4	Kelly	not side effect	2019-09-13 01:55:16
cesium_2_0-Kelly	cesium_2_0	Kelly	not side effect	2019-09-13 01:57:12
cesium_2_1-Kelly	cesium_2_1	Kelly	not side effect	2019-09-13 01:57:12
cesium_2_3-Kelly	cesium_2_3	Kelly	not side effect	2019-09-13 01:57:14
cesium_2_4-Kelly	cesium_2_4	Kelly	not side effect	2019-09-13 01:57:16
cesium_2_5-Kelly	cesium_2_5	Kelly	not side effect	2019-09-13 01:57:17
cesium_2_6-Kelly	cesium_2_6	Kelly	side effect	2019-09-13 01:57:20
cesium_2_7-Kelly	cesium_2_7	Kelly	not side effect	2019-09-13 01:57:21
cetylated-fatty-acids_1_0-Kelly	cetylated-fatty-acids_1_0	Kelly	not side effect	2019-09-13 02:00:14
cetylated-fatty-acids_1_1-Kelly	cetylated-fatty-acids_1_1	Kelly	not side effect	2019-09-13 02:00:14
cetylated-fatty-acids_3_0-Kelly	cetylated-fatty-acids_3_0	Kelly	not side effect	2019-09-13 02:00:15
cetylated-fatty-acids_3_1-Kelly	cetylated-fatty-acids_3_1	Kelly	not side effect	2019-09-13 02:00:17
cetylated-fatty-acids_4_0-Kelly	cetylated-fatty-acids_4_0	Kelly	not side effect	2019-09-13 02:00:17
cetylated-fatty-acids_4_1-Kelly	cetylated-fatty-acids_4_1	Kelly	not side effect	2019-09-13 02:00:18
cetylated-fatty-acids_4_2-Kelly	cetylated-fatty-acids_4_2	Kelly	not side effect	2019-09-13 02:00:19
cetylated-fatty-acids_5_0-Kelly	cetylated-fatty-acids_5_0	Kelly	not side effect	2019-09-13 02:00:22
cetylated-fatty-acids_5_1-Kelly	cetylated-fatty-acids_5_1	Kelly	not side effect	2019-09-13 02:00:23
cetylated-fatty-acids_5_2-Kelly	cetylated-fatty-acids_5_2	Kelly	not side effect	2019-09-13 02:00:23
cetylated-fatty-acids_5_3-Kelly	cetylated-fatty-acids_5_3	Kelly	not side effect	2019-09-13 02:00:25
ceylon-cinnamon_1_0-Kelly	ceylon-cinnamon_1_0	Kelly	not side effect	2019-09-13 02:00:27
ceylon-cinnamon_2_0-Kelly	ceylon-cinnamon_2_0	Kelly	not side effect	2019-09-13 02:00:28
ceylon-cinnamon_2_1-Kelly	ceylon-cinnamon_2_1	Kelly	not side effect	2019-09-13 02:00:39
ceylon-cinnamon_2_3-Kelly	ceylon-cinnamon_2_3	Kelly	not side effect	2019-09-13 02:00:41
ceylon-cinnamon_2_4-Kelly	ceylon-cinnamon_2_4	Kelly	not side effect	2019-09-13 02:00:42
ceylon-cinnamon_3_1-Kelly	ceylon-cinnamon_3_1	Kelly	not side effect	2019-09-13 02:00:43
ceylon-cinnamon_3_2-Kelly	ceylon-cinnamon_3_2	Kelly	not side effect	2019-09-13 02:00:45
ceylon-cinnamon_3_3-Kelly	ceylon-cinnamon_3_3	Kelly	not side effect	2019-09-13 02:00:46
ceylon-cinnamon_3_4-Kelly	ceylon-cinnamon_3_4	Kelly	not side effect	2019-09-13 02:00:47
ceylon-cinnamon_4_1-Kelly	ceylon-cinnamon_4_1	Kelly	not side effect	2019-09-13 02:00:48
ceylon-cinnamon_5_0-Kelly	ceylon-cinnamon_5_0	Kelly	not side effect	2019-09-13 02:00:50
ceylon-cinnamon_5_1-Kelly	ceylon-cinnamon_5_1	Kelly	not side effect	2019-09-13 02:00:51
ceylon-cinnamon_5_3-Kelly	ceylon-cinnamon_5_3	Kelly	not side effect	2019-09-13 02:00:53
ceylon-cinnamon_5_4-Kelly	ceylon-cinnamon_5_4	Kelly	not side effect	2019-09-13 02:00:54
cha-de-bugre_1_0-Jun	cha-de-bugre_1_0	Jun	not side effect	2019-09-21 10:15:06
cha-de-bugre_1_0-Kelly	cha-de-bugre_1_0	Kelly	not side effect	2019-09-21 20:30:44
cha-de-bugre_2_0-Jun	cha-de-bugre_2_0	Jun	not side effect	2019-09-21 10:15:17
cha-de-bugre_2_0-Kelly	cha-de-bugre_2_0	Kelly	not side effect	2019-09-21 20:30:44
cha-de-bugre_2_1-Jun	cha-de-bugre_2_1	Jun	not side effect	2019-09-21 10:15:10
cha-de-bugre_2_1-Kelly	cha-de-bugre_2_1	Kelly	not side effect	2019-09-21 20:30:45
cha-de-bugre_2_10-Jun	cha-de-bugre_2_10	Jun	not side effect	2019-09-21 10:15:20
cha-de-bugre_2_10-Kelly	cha-de-bugre_2_10	Kelly	not side effect	2019-09-21 20:30:46
cha-de-bugre_2_2-Jun	cha-de-bugre_2_2	Jun	not side effect	2019-09-21 10:15:26
cha-de-bugre_2_2-Kelly	cha-de-bugre_2_2	Kelly	not side effect	2019-09-21 20:40:14
cha-de-bugre_2_5-Jun	cha-de-bugre_2_5	Jun	not side effect	2019-09-21 10:15:30
cha-de-bugre_2_5-Kelly	cha-de-bugre_2_5	Kelly	not side effect	2019-09-21 20:40:15
cha-de-bugre_2_6-Jun	cha-de-bugre_2_6	Jun	not side effect	2019-09-21 10:15:36
cha-de-bugre_2_6-Kelly	cha-de-bugre_2_6	Kelly	not side effect	2019-09-21 20:40:19
cha-de-bugre_2_9-Kelly	cha-de-bugre_2_9	Kelly	not side effect	2019-09-21 20:40:20
cha-de-bugre_4_0-Kelly	cha-de-bugre_4_0	Kelly	side effect	2019-09-21 20:40:22
cha-de-bugre_4_1-Kelly	cha-de-bugre_4_1	Kelly	side effect	2019-09-21 20:40:23
cha-de-bugre_4_2-Kelly	cha-de-bugre_4_2	Kelly	not side effect	2019-09-21 20:40:24
cha-de-bugre_4_3-Kelly	cha-de-bugre_4_3	Kelly	not side effect	2019-09-21 20:41:00
cha-de-bugre_5_0-Kelly	cha-de-bugre_5_0	Kelly	not side effect	2019-09-21 20:41:01
cha-de-bugre_5_1-Kelly	cha-de-bugre_5_1	Kelly	side effect	2019-09-21 20:41:01
cha-de-bugre_5_2-Kelly	cha-de-bugre_5_2	Kelly	side effect	2019-09-21 20:41:04
cha-de-bugre_5_3-Kelly	cha-de-bugre_5_3	Kelly	side effect	2019-09-21 20:41:07
cha-de-bugre_5_4-Kelly	cha-de-bugre_5_4	Kelly	not side effect	2019-09-21 20:41:08
chaga_1_1-Kelly	chaga_1_1	Kelly	not side effect	2019-09-21 20:42:02
chaga_1_2-Kelly	chaga_1_2	Kelly	not side effect	2019-09-21 20:42:03
chanca-piedra_1_0-Kelly	chanca-piedra_1_0	Kelly	not side effect	2019-09-21 20:42:54
chanca-piedra_2_0-Kelly	chanca-piedra_2_0	Kelly	not side effect	2019-09-21 20:42:54
chanca-piedra_2_2-Kelly	chanca-piedra_2_2	Kelly	not side effect	2019-09-21 20:42:55
chanca-piedra_2_5-Kelly	chanca-piedra_2_5	Kelly	not side effect	2019-09-21 20:42:57
chanca-piedra_2_7-Kelly	chanca-piedra_2_7	Kelly	not side effect	2019-09-21 20:42:58
chanca-piedra_3_0-Kelly	chanca-piedra_3_0	Kelly	not side effect	2019-09-21 20:43:00
chanca-piedra_3_10-Kelly	chanca-piedra_3_10	Kelly	not side effect	2019-09-21 20:43:01
chanca-piedra_3_13-Kelly	chanca-piedra_3_13	Kelly	not side effect	2019-09-21 20:43:02
chanca-piedra_3_14-Kelly	chanca-piedra_3_14	Kelly	not side effect	2019-09-21 20:43:06
chanca-piedra_3_15-Kelly	chanca-piedra_3_15	Kelly	not side effect	2019-09-21 20:43:07
chanca-piedra_3_16-Kelly	chanca-piedra_3_16	Kelly	not side effect	2019-09-21 20:43:10
chanca-piedra_3_17-Kelly	chanca-piedra_3_17	Kelly	not side effect	2019-09-21 20:43:13
chanca-piedra_3_18-Kelly	chanca-piedra_3_18	Kelly	not side effect	2019-09-21 20:43:13
chanca-piedra_3_19-Kelly	chanca-piedra_3_19	Kelly	not side effect	2019-09-21 20:43:15
chanca-piedra_3_2-Kelly	chanca-piedra_3_2	Kelly	not side effect	2019-09-21 20:43:20
chanca-piedra_3_20-Kelly	chanca-piedra_3_20	Kelly	not side effect	2019-09-21 20:43:30
chanca-piedra_3_21-Kelly	chanca-piedra_3_21	Kelly	not side effect	2019-09-21 20:43:30
chanca-piedra_3_22-Kelly	chanca-piedra_3_22	Kelly	not side effect	2019-09-21 21:28:05
chanca-piedra_3_3-Kelly	chanca-piedra_3_3	Kelly	not side effect	2019-09-21 21:28:05
chanca-piedra_3_4-Kelly	chanca-piedra_3_4	Kelly	not side effect	2019-09-21 21:28:07
chanca-piedra_3_5-Kelly	chanca-piedra_3_5	Kelly	not side effect	2019-09-21 21:28:07
chanca-piedra_3_6-Kelly	chanca-piedra_3_6	Kelly	not side effect	2019-09-21 21:28:08
chanca-piedra_3_7-Kelly	chanca-piedra_3_7	Kelly	not side effect	2019-09-21 21:28:09
chanca-piedra_3_8-Kelly	chanca-piedra_3_8	Kelly	not side effect	2019-09-21 21:28:10
chanca-piedra_3_9-Kelly	chanca-piedra_3_9	Kelly	not side effect	2019-09-21 21:28:11
chanca-piedra_4_0-Kelly	chanca-piedra_4_0	Kelly	not side effect	2019-09-21 21:28:12
chanca-piedra_4_1-Kelly	chanca-piedra_4_1	Kelly	not side effect	2019-09-21 21:28:13
chanca-piedra_4_11-Kelly	chanca-piedra_4_11	Kelly	not side effect	2019-09-21 21:32:35
chanca-piedra_4_12-Kelly	chanca-piedra_4_12	Kelly	not side effect	2019-09-21 21:32:35
chanca-piedra_4_13-Kelly	chanca-piedra_4_13	Kelly	not side effect	2019-09-21 21:32:36
chanca-piedra_4_14-Kelly	chanca-piedra_4_14	Kelly	not side effect	2019-09-21 21:32:38
chanca-piedra_4_15-Kelly	chanca-piedra_4_15	Kelly	not side effect	2019-09-21 21:32:39
